student_id,age,school_type,parent_education,study_hours,attendance_percentage,internet_access,extra_activities,math_score,science_score,english_score,overall_score,final_grade,gender_female,gender_male,gender_other,travel_time_15-30 min,travel_time_30-60 min,travel_time_<15 min,travel_time_>60 min,study_method_coaching,study_method_group study,study_method_mixed,study_method_notes,study_method_online videos,study_method_textbook
4021,14,0,2,2.7,75.6,1,1,37.1,44.9,59.7,53.8,e,False,True,False,False,False,True,False,False,False,True,False,False,False
10214,14,0,1,7.8,82.3,0,1,87.1,86.9,100.0,94.8,b,True,False,False,False,False,True,False,False,False,True,False,False,False
11898,16,0,3,5.2,65.1,1,1,73.1,73.5,48.1,59.0,d,False,False,True,False,True,False,False,False,False,False,False,False,True
13342,16,0,3,1.4,93.9,1,0,57.2,63.3,53.5,46.4,e,False,False,True,True,False,False,False,False,False,False,False,False,True
3260,16,0,1,4.2,79.6,0,0,61.9,65.1,73.0,72.9,c,True,False,False,False,False,True,False,False,True,False,False,False,False
11628,18,0,4,6.1,53.5,1,0,67.1,70.1,65.8,70.9,c,False,False,True,True,False,False,False,False,False,False,False,True,False
10082,15,1,4,4.8,82.3,1,1,92.3,80.8,91.8,77.3,c,False,True,False,False,False,True,False,False,False,True,False,False,False
1824,19,1,3,3.6,91.7,0,0,59.6,69.8,68.2,61.6,d,True,False,False,False,False,True,False,True,False,False,False,False,False
1475,19,1,2,0.7,82.8,1,0,26.5,19.7,18.8,32.2,f,False,True,False,False,False,True,False,False,False,False,False,True,False
2243,16,1,0,4.4,67.7,1,0,81.6,76.3,75.7,72.0,c,False,True,False,False,True,False,False,True,False,False,False,False,False
13468,18,0,0,3.3,68.8,1,0,41.0,61.8,50.2,53.0,e,False,True,False,False,False,True,False,False,False,False,False,False,True
3244,17,0,0,3.6,80.3,1,0,38.7,46.6,47.7,55.9,d,False,False,True,False,False,True,False,False,False,False,False,False,True
6991,17,0,0,5.5,68.9,1,0,76.9,75.5,82.7,73.4,c,False,True,False,False,False,False,True,False,True,False,False,False,False
5161,16,0,4,2.2,57.0,1,0,39.0,51.0,7.5,34.5,f,True,False,False,True,False,False,False,False,False,False,False,False,True
3135,18,0,4,5.5,70.7,0,0,54.3,70.8,59.0,65.6,d,False,True,False,False,False,False,True,False,False,True,False,False,False
2071,15,1,4,3.8,50.4,1,1,48.5,39.2,30.5,41.5,e,True,False,False,False,False,False,True,False,False,False,False,False,True
360,18,0,4,6.5,70.8,0,1,70.7,100.0,81.5,78.5,c,False,False,True,False,False,False,True,False,True,False,False,False,False
14896,16,1,0,7.7,91.5,0,0,98.3,96.5,82.3,100.0,a,True,False,False,True,False,False,False,True,False,False,False,False,False
10234,17,0,4,3.4,66.1,0,0,48.0,46.0,62.8,57.7,d,True,False,False,False,True,False,False,True,False,False,False,False,False
1142,16,0,4,1.2,66.2,1,0,52.5,44.3,59.1,43.5,e,True,False,False,False,False,True,False,False,True,False,False,False,False
1636,17,0,3,5.0,69.2,1,1,73.9,70.9,74.0,71.3,c,False,False,True,False,False,True,False,False,True,False,False,False,False
13692,14,1,4,0.7,76.1,1,1,36.8,26.1,20.1,26.5,f,True,False,False,True,False,False,False,False,False,True,False,False,False
4001,15,0,1,4.8,51.8,0,0,44.8,51.9,64.4,52.3,e,True,False,False,True,False,False,False,True,False,False,False,False,False
10136,16,1,0,2.2,78.2,1,1,50.4,49.4,57.6,48.4,e,True,False,False,False,True,False,False,True,False,False,False,False,False
12967,18,1,1,2.4,78.8,1,0,50.6,59.5,64.0,57.6,d,False,True,False,False,False,True,False,False,False,False,False,False,True
3362,18,0,5,4.1,78.0,1,1,54.2,68.5,63.9,66.7,d,True,False,False,False,False,False,True,True,False,False,False,False,False
6584,18,0,4,2.2,52.3,1,0,31.7,21.1,39.7,37.6,f,False,False,True,False,True,False,False,False,True,False,False,False,False
7836,17,1,1,7.0,80.4,1,1,77.1,93.0,100.0,93.6,b,True,False,False,False,False,False,True,True,False,False,False,False,False
11173,15,0,4,6.4,59.8,1,1,74.0,63.7,55.7,67.5,d,True,False,False,False,False,True,False,True,False,False,False,False,False
7,14,1,4,1.8,81.6,1,0,41.9,29.4,39.2,39.1,f,True,False,False,False,True,False,False,False,False,False,False,False,True
3268,18,0,0,2.4,52.1,0,0,27.2,34.4,43.1,39.3,f,True,False,False,False,True,False,False,False,True,False,False,False,False
6565,14,0,4,0.6,61.1,1,1,45.7,35.1,35.8,30.6,f,True,False,False,False,False,False,True,False,False,False,False,False,True
9784,15,1,1,1.5,88.5,1,1,34.4,48.6,31.3,41.0,e,True,False,False,True,False,False,False,False,False,False,False,False,True
4929,15,1,4,3.4,52.2,1,0,35.5,50.6,54.4,51.7,e,True,False,False,False,True,False,False,False,False,False,False,True,False
11457,16,1,5,7.6,94.8,0,0,100.0,100.0,95.6,100.0,a,False,True,False,True,False,False,False,False,True,False,False,False,False
2607,17,0,5,3.0,76.8,1,1,60.4,71.9,68.2,62.2,d,False,False,True,False,True,False,False,False,False,False,False,True,False
11412,16,1,2,1.0,62.4,1,0,26.7,33.8,30.3,39.0,f,True,False,False,False,True,False,False,False,False,False,False,False,True
5907,16,0,2,3.7,67.5,1,1,54.0,39.7,50.0,51.6,e,False,True,False,False,False,True,False,False,True,False,False,False,False
3274,16,1,0,0.6,81.4,1,0,16.6,37.3,44.4,29.5,f,True,False,False,False,False,False,True,False,False,False,True,False,False
7612,14,1,3,1.3,51.4,1,1,33.3,41.9,43.6,33.2,f,True,False,False,False,True,False,False,False,False,False,False,False,True
914,19,1,4,0.9,92.6,0,0,46.4,22.7,30.0,40.7,e,True,False,False,False,False,True,False,True,False,False,False,False,False
2012,16,1,4,3.5,56.5,1,1,51.0,43.5,50.5,46.1,e,False,True,False,False,False,True,False,False,False,False,False,False,True
1443,19,0,5,1.3,51.8,1,1,42.1,31.0,16.8,40.2,e,False,False,True,False,True,False,False,False,False,False,False,False,True
5547,14,1,2,6.3,96.3,1,0,97.6,95.9,84.6,94.2,b,False,True,False,False,True,False,False,False,False,False,False,False,True
11247,14,0,5,5.4,76.1,1,0,86.1,68.7,52.9,79.7,c,False,False,True,False,True,False,False,False,False,True,False,False,False
13791,14,0,3,1.1,51.3,1,0,42.8,19.1,40.1,36.7,f,False,False,True,False,False,True,False,False,False,False,False,False,True
11739,15,1,1,7.9,51.5,1,0,69.4,100.0,93.0,85.4,b,True,False,False,False,False,False,True,False,False,False,False,True,False
12414,16,0,4,2.3,90.2,1,0,46.5,44.5,51.1,48.0,e,False,True,False,False,False,False,True,False,False,True,False,False,False
14731,14,0,4,3.4,89.1,1,0,52.1,42.0,69.4,56.2,d,False,False,True,True,False,False,False,False,True,False,False,False,False
13105,14,0,4,7.7,78.5,1,1,100.0,100.0,98.1,97.9,a,True,False,False,True,False,False,False,False,False,False,False,False,True
11121,15,0,4,2.2,98.8,1,0,44.3,47.9,82.6,64.4,d,False,True,False,False,False,True,False,False,True,False,False,False,False
1830,19,1,4,5.0,76.7,1,0,78.2,76.6,66.9,73.7,c,False,True,False,False,False,False,True,False,False,False,False,True,False
8768,16,1,4,6.3,77.9,1,1,95.4,90.1,73.2,80.5,c,False,False,True,False,True,False,False,False,True,False,False,False,False
6469,17,0,2,2.0,67.2,1,0,46.4,40.7,38.4,41.0,e,True,False,False,False,False,True,False,False,False,False,False,False,True
13704,16,1,1,6.5,53.1,1,0,79.7,70.0,65.1,75.9,c,False,False,True,False,False,True,False,True,False,False,False,False,False
930,17,1,2,6.1,86.3,1,0,78.4,61.1,66.3,74.9,c,False,True,False,True,False,False,False,False,True,False,False,False,False
11952,15,1,2,7.4,98.8,0,0,88.5,100.0,98.1,100.0,a,True,False,False,False,False,False,True,False,False,False,False,True,False
3700,18,0,2,5.2,67.1,1,1,59.2,68.6,48.9,66.0,d,False,True,False,False,False,True,False,True,False,False,False,False,False
9656,16,0,3,3.3,93.8,1,1,59.1,60.3,60.3,67.7,d,False,True,False,False,False,False,True,False,False,False,True,False,False
11468,19,1,4,6.2,58.7,1,1,86.6,69.5,62.6,70.0,d,True,False,False,False,False,True,False,False,False,False,True,False,False
13121,14,1,4,4.9,68.4,1,1,74.3,64.8,56.2,70.8,c,True,False,False,False,False,True,False,True,False,False,False,False,False
1055,14,0,5,5.4,63.4,1,1,71.2,61.4,46.7,59.0,d,False,False,True,False,False,False,True,False,False,False,False,False,True
5745,14,1,5,1.0,66.4,1,0,15.8,29.4,29.2,25.6,f,True,False,False,True,False,False,False,False,False,True,False,False,False
1901,17,0,5,2.9,77.2,0,0,48.1,39.1,58.6,59.3,d,False,False,True,False,False,False,True,True,False,False,False,False,False
9650,16,0,5,7.7,96.3,1,1,97.8,90.8,100.0,100.0,a,True,False,False,False,False,True,False,False,False,False,False,False,True
6981,15,1,5,1.4,71.0,1,1,35.4,11.0,26.0,35.2,f,True,False,False,False,False,True,False,False,False,False,False,False,True
7070,18,0,2,5.1,62.5,1,1,63.0,59.1,49.4,62.8,d,False,False,True,True,False,False,False,False,False,False,False,False,True
9592,15,0,3,1.5,86.0,0,1,56.4,63.6,63.2,55.1,d,False,False,True,True,False,False,False,True,False,False,False,False,False
3416,16,0,4,4.6,93.2,1,0,51.8,70.5,75.9,66.3,d,True,False,False,False,True,False,False,False,False,False,True,False,False
443,14,0,3,1.4,76.5,1,0,64.0,50.6,40.5,50.8,e,True,False,False,True,False,False,False,False,False,False,False,True,False
11843,18,1,3,3.9,98.0,0,0,66.4,66.2,68.6,65.7,d,False,False,True,False,False,False,True,False,False,True,False,False,False
6219,14,1,1,4.9,92.7,0,1,68.1,55.9,89.2,76.0,c,False,False,True,False,False,True,False,False,True,False,False,False,False
4653,15,0,2,1.4,87.8,1,1,61.1,38.3,29.6,40.2,e,False,False,True,False,False,False,True,True,False,False,False,False,False
7940,14,0,4,4.2,93.7,1,1,60.1,64.0,57.7,69.3,d,False,False,True,True,False,False,False,False,False,False,True,False,False
7834,17,0,2,1.0,63.9,0,0,25.6,31.2,45.4,30.2,f,False,False,True,False,False,True,False,False,True,False,False,False,False
9371,15,1,3,3.7,70.6,0,1,63.6,71.0,60.2,66.0,d,False,False,True,False,False,True,False,False,False,False,True,False,False
7598,16,1,1,5.5,96.3,1,0,86.3,69.5,93.1,83.6,c,False,False,True,False,True,False,False,False,False,True,False,False,False
14326,17,0,0,3.9,75.3,1,1,47.5,66.9,64.4,54.0,e,False,False,True,False,False,True,False,False,False,False,False,True,False
4459,14,0,1,1.7,57.5,1,0,40.9,19.3,27.6,38.8,f,False,False,True,False,True,False,False,False,True,False,False,False,False
6592,19,1,4,2.3,82.5,1,0,50.4,30.9,48.0,54.3,e,True,False,False,False,True,False,False,False,False,False,False,True,False
9450,14,0,1,6.4,56.5,1,0,70.3,74.7,67.4,69.1,d,False,True,False,False,False,False,True,False,False,False,False,True,False
11827,17,1,1,5.2,57.8,1,1,62.3,69.3,81.3,73.6,c,False,False,True,False,False,True,False,False,False,False,False,True,False
10034,17,0,2,7.1,76.3,0,1,81.8,78.2,87.5,82.8,c,True,False,False,False,True,False,False,False,False,False,False,True,False
2310,17,0,3,6.1,88.1,1,0,91.8,100.0,94.9,93.5,b,True,False,False,False,False,False,True,False,False,False,True,False,False
14139,14,1,4,7.2,97.6,0,0,86.3,83.0,59.0,87.7,b,False,False,True,False,True,False,False,True,False,False,False,False,False
6269,15,1,0,2.9,99.5,1,0,53.1,57.3,62.1,61.2,d,False,True,False,False,False,True,False,False,True,False,False,False,False
911,18,1,4,4.4,57.2,1,0,51.7,63.4,44.6,59.9,d,False,False,True,False,True,False,False,False,True,False,False,False,False
4341,14,1,5,2.4,94.6,1,1,70.5,71.5,62.3,62.8,d,True,False,False,False,True,False,False,False,True,False,False,False,False
12830,17,1,0,5.7,71.0,1,1,66.8,63.1,85.7,73.4,c,False,False,True,True,False,False,False,False,False,False,False,False,True
4010,14,1,2,3.6,93.2,1,1,69.5,57.9,64.2,59.3,d,True,False,False,False,False,False,True,False,True,False,False,False,False
6629,16,1,5,6.8,75.7,1,0,65.8,80.6,79.3,80.9,c,True,False,False,False,True,False,False,False,False,True,False,False,False
2170,19,1,0,3.5,52.4,0,1,66.2,68.2,63.2,54.1,e,False,False,True,False,False,False,True,True,False,False,False,False,False
2173,19,0,4,3.0,70.5,1,1,74.2,61.4,55.4,61.7,d,True,False,False,False,False,True,False,False,False,False,True,False,False
5669,18,0,3,4.8,74.7,1,1,59.1,64.8,65.5,59.5,d,True,False,False,False,False,False,True,False,True,False,False,False,False
6314,14,1,0,5.7,68.2,0,1,72.1,84.1,46.9,64.0,d,False,False,True,False,True,False,False,False,True,False,False,False,False
8316,14,1,5,4.6,87.4,1,0,70.0,79.9,67.6,80.4,c,True,False,False,True,False,False,False,False,False,False,False,False,True
8037,19,0,3,4.0,77.2,1,1,68.7,53.7,68.3,72.0,c,True,False,False,False,True,False,False,False,False,False,False,False,True
11351,17,0,4,3.0,73.8,1,0,60.3,55.5,47.4,54.2,e,False,True,False,False,True,False,False,False,False,False,False,True,False
6790,18,0,4,5.6,67.8,1,0,73.8,82.2,73.7,73.9,c,False,False,True,False,True,False,False,False,True,False,False,False,False
14020,17,1,2,6.6,58.9,0,0,80.3,81.9,87.0,81.5,c,False,False,True,False,True,False,False,True,False,False,False,False,False
786,17,1,3,7.5,88.1,1,1,85.8,81.6,87.3,85.3,b,False,True,False,False,False,True,False,False,False,True,False,False,False
6140,16,0,1,1.3,90.7,0,1,54.2,35.5,52.7,52.9,e,False,False,True,False,True,False,False,True,False,False,False,False,False
6345,15,1,0,4.7,90.6,1,0,66.1,74.0,67.9,69.4,d,False,False,True,True,False,False,False,True,False,False,False,False,False
2417,17,1,3,2.6,70.0,1,1,49.7,49.1,26.2,43.9,e,True,False,False,False,False,False,True,False,False,False,False,True,False
8989,14,1,0,3.1,74.4,1,0,42.9,37.0,53.0,46.8,e,False,True,False,False,True,False,False,False,False,True,False,False,False
12365,16,0,1,4.3,94.6,1,0,63.6,52.7,64.7,72.6,c,False,True,False,True,False,False,False,False,False,False,False,True,False
4155,15,1,4,7.4,65.9,1,1,76.2,67.9,82.5,78.1,c,False,True,False,False,True,False,False,False,False,False,False,True,False
14767,15,0,5,2.1,69.8,1,0,42.5,54.4,55.1,43.2,e,False,True,False,False,False,False,True,False,False,False,False,False,True
14974,15,0,1,4.9,89.9,1,0,78.9,67.9,65.9,71.7,c,False,False,True,False,False,True,False,False,False,False,False,False,True
5620,14,1,5,3.7,67.8,1,1,45.4,73.2,90.1,55.4,d,False,True,False,False,True,False,False,False,False,False,False,False,True
1937,16,0,1,5.7,95.3,1,0,91.1,75.3,100.0,82.6,c,False,False,True,True,False,False,False,False,False,False,True,False,False
10349,18,1,4,7.2,67.8,1,1,70.3,88.2,91.2,81.9,c,False,False,True,False,False,False,True,True,False,False,False,False,False
3808,14,1,4,4.6,76.2,1,0,73.6,56.8,67.8,67.7,d,True,False,False,False,True,False,False,False,False,False,True,False,False
7152,16,1,2,4.2,67.8,1,1,73.2,69.2,71.9,66.8,d,False,True,False,False,False,False,True,False,False,False,True,False,False
9494,16,1,1,5.1,64.6,1,1,56.2,74.9,50.3,64.6,d,True,False,False,True,False,False,False,False,True,False,False,False,False
12356,16,1,0,1.0,92.1,1,1,51.9,51.0,41.1,49.1,e,False,True,False,False,True,False,False,False,False,False,True,False,False
11333,19,1,3,2.6,72.3,1,1,52.3,58.7,34.3,47.8,e,False,False,True,False,False,True,False,False,False,False,False,False,True
3237,16,0,4,1.1,64.5,1,1,50.6,33.0,34.4,38.3,f,False,False,True,False,False,True,False,False,True,False,False,False,False
2353,18,0,3,7.3,69.9,1,1,72.9,98.0,92.9,80.4,c,False,True,False,True,False,False,False,False,False,True,False,False,False
1933,19,0,5,0.7,52.9,1,1,23.6,46.1,34.5,28.3,f,False,True,False,False,False,False,True,True,False,False,False,False,False
10914,15,1,0,0.7,62.0,1,0,16.8,43.9,29.8,23.3,f,False,True,False,False,False,True,False,False,False,False,True,False,False
8557,19,0,4,7.8,52.3,1,1,74.7,75.0,54.7,77.0,c,False,False,True,False,False,False,True,False,False,False,False,False,True
4917,14,1,5,1.2,61.0,1,0,35.7,40.1,28.4,38.2,f,False,True,False,False,False,False,True,False,False,False,False,True,False
5499,19,0,4,4.8,96.8,1,0,88.8,51.2,92.9,82.4,c,True,False,False,False,True,False,False,False,False,False,False,True,False
10583,17,0,1,6.7,87.8,1,0,95.3,92.5,93.5,96.5,a,False,False,True,False,True,False,False,False,False,False,False,False,True
947,19,1,2,5.1,53.2,0,0,61.1,55.0,57.0,63.6,d,False,False,True,False,False,False,True,False,False,False,False,True,False
13866,17,1,5,2.3,84.5,1,0,59.8,66.6,64.2,57.0,d,False,False,True,False,False,False,True,False,False,False,True,False,False
9570,19,0,1,1.9,99.5,1,1,38.4,55.2,39.6,52.9,e,True,False,False,False,False,True,False,False,False,False,False,False,True
1440,19,1,1,7.4,71.6,1,0,81.3,67.0,93.6,81.4,c,False,False,True,False,False,True,False,True,False,False,False,False,False
11373,18,0,4,3.8,86.6,1,1,80.9,76.4,58.0,66.4,d,True,False,False,True,False,False,False,False,False,False,False,False,True
7731,17,0,5,7.1,70.9,1,1,79.7,78.9,66.8,82.7,c,False,False,True,False,False,True,False,True,False,False,False,False,False
4858,17,1,0,2.0,82.3,1,1,51.2,30.2,59.5,52.4,e,False,False,True,False,False,True,False,False,False,False,True,False,False
341,17,0,2,7.3,89.1,1,0,97.1,100.0,100.0,100.0,a,True,False,False,True,False,False,False,False,False,False,False,False,True
11182,16,0,4,0.7,93.6,1,0,40.4,35.2,37.5,49.2,e,True,False,False,False,False,True,False,False,True,False,False,False,False
383,19,0,5,7.2,56.4,1,0,89.5,72.6,71.4,83.7,c,False,True,False,True,False,False,False,False,True,False,False,False,False
13292,14,0,3,6.0,93.6,1,0,91.2,95.7,76.0,80.9,c,False,False,True,False,False,True,False,True,False,False,False,False,False
9749,18,0,4,7.6,65.4,1,0,89.0,96.7,86.6,87.0,b,True,False,False,False,False,True,False,False,False,False,True,False,False
8492,15,0,1,6.6,70.2,1,1,65.1,79.7,79.7,78.8,c,False,False,True,False,False,False,True,False,False,False,False,True,False
139,16,1,0,4.1,82.3,1,0,59.7,71.3,67.0,67.6,d,True,False,False,False,False,False,True,False,False,False,False,False,True
359,14,0,3,2.1,91.8,0,1,55.1,57.3,76.4,60.3,d,True,False,False,True,False,False,False,False,False,True,False,False,False
4932,18,1,4,6.4,66.5,0,0,88.5,87.0,89.3,83.9,c,False,True,False,False,True,False,False,False,True,False,False,False,False
9715,18,1,5,5.2,97.5,0,0,83.0,96.6,76.7,81.1,c,False,True,False,False,True,False,False,True,False,False,False,False,False
3457,18,0,5,0.7,100.0,0,1,52.5,44.9,31.9,47.3,e,False,False,True,True,False,False,False,False,False,True,False,False,False
1628,17,1,3,3.1,58.5,1,0,40.5,49.4,62.7,52.2,e,False,True,False,False,False,False,True,False,False,True,False,False,False
14271,16,1,4,3.7,87.0,0,0,64.5,66.6,45.5,68.3,d,True,False,False,False,True,False,False,False,False,False,False,False,True
9496,17,0,2,0.9,54.3,1,0,30.4,29.5,25.7,31.6,f,False,False,True,False,False,True,False,False,False,True,False,False,False
6627,18,0,1,1.1,82.3,1,1,52.0,42.3,51.8,45.7,e,False,True,False,False,False,True,False,False,False,False,False,False,True
5005,18,0,2,3.6,76.4,1,0,71.1,74.5,46.0,63.3,d,True,False,False,False,True,False,False,True,False,False,False,False,False
9327,14,1,0,6.5,83.4,1,0,95.9,98.5,100.0,91.5,b,False,False,True,True,False,False,False,True,False,False,False,False,False
10379,15,0,1,3.1,51.8,1,1,36.8,42.0,44.0,43.0,e,False,False,True,False,False,False,True,False,False,False,False,True,False
13284,18,0,5,5.4,78.7,1,1,76.7,47.6,51.6,64.8,d,False,True,False,False,False,False,True,False,False,True,False,False,False
14771,15,0,3,4.9,90.4,1,0,97.8,71.4,80.4,80.1,c,True,False,False,False,True,False,False,False,False,True,False,False,False
6653,19,1,3,3.2,53.5,1,0,68.4,36.9,49.7,44.9,e,True,False,False,False,False,True,False,False,False,False,True,False,False
6417,15,0,2,5.9,55.1,1,1,73.0,59.8,76.7,66.2,d,True,False,False,False,False,True,False,False,False,True,False,False,False
3171,17,1,2,6.7,55.2,1,0,82.7,68.8,61.6,75.3,c,False,True,False,False,False,True,False,False,False,False,True,False,False
